replicate generation off.nbr off.nbfem off.nbmal off.density off.dvar off.sexratio adlt.nbr adlt.nbfem adlt.nbmal adlt.density adlt.dvar adlt.sexratio extrate off.disp off.fdisp off.mdisp adlt.disp adlt.fdisp adlt.mdisp off.allnbp off.allnb off.fixlocp off.fixloc off.ho off.hsnei off.htnei off.fis off.fst off.fit adlt.allnbp adlt.allnb adlt.fixlocp adlt.fixloc adlt.ho adlt.hsnei adlt.htnei adlt.fis adlt.fst adlt.fit
5 110 2524 1223 1301 1.262 0 0.94 2000 1000 1000 1 0 1 0 0.5948 0.9655 0.2463 0.6057 0.965 0.2463 1.55 1.55 11 11 0.0002377 0.0002377 0.0002377 -6.606e-05 0 -6.606e-05 1.55 1.55 10 10 0.0005 0.0004997 0.0004997 -0.0005005 0 -0.0005005
5 115 2603 1297 1306 1.302 0 0.9931 2000 1000 1000 1 0 1 0 0.6044 0.9652 0.2461 0.6059 0.9653 0.2464 1.75 1.75 5 5 0.0004418 0.0004417 0.0004417 -0.000234 0 -0.000234 1.35 1.35 13 13 0.000275 0.0002749 0.0002749 -0.0002274 0 -0.0002274
5 120 2561 1287 1274 1.28 0 1.01 2000 1000 1000 1 0 1 0 0.6076 0.9652 0.2463 0.6057 0.9651 0.2464 1.6 1.6 10 10 0.0003709 0.0003709 0.0003709 -0.0002571 -2.22e-16 -0.0002571 1.55 1.55 11 11 0.000425 0.0004249 0.0004249 -0.0002796 -2.22e-16 -0.0002796
5 125 2537 1257 1280 1.268 0 0.982 2000 1000 1000 1 0 1 0 0.6025 0.9655 0.2461 0.6058 0.9655 0.2462 1.8 1.8 6 6 0.0004927 0.0004926 0.0004926 -0.000284 -2.22e-16 -0.000284 1.3 1.3 15 15 0.000325 0.0003248 0.0003248 -0.000462 -2.22e-16 -0.000462
5 130 2513 1232 1281 1.256 0 0.9617 2000 1000 1000 1 0 1 0 0.5989 0.9653 0.2465 0.6055 0.965 0.2461 1.7 1.7 9 9 0.0005372 0.000537 0.000537 -0.0004351 -2.22e-16 -0.0004351 1.5 1.5 10 10 0.000375 0.0003749 0.0003749 -0.0002001 -2.22e-16 -0.0002001
5 135 2513 1276 1237 1.256 0 1.032 2000 1000 1000 1 0 1 0 0.6114 0.9653 0.2463 0.606 0.9654 0.2465 1.6 1.6 9 9 0.0005372 0.0005369 0.0005369 -0.000568 -2.22e-16 -0.000568 1.75 1.75 6 6 0.0005 0.0004999 0.0004999 -0.0002127 0 -0.0002127
5 140 2507 1274 1233 1.254 0 1.033 2000 1000 1000 1 0 1 0 0.6116 0.9652 0.2463 0.6058 0.9653 0.2463 1.65 1.65 10 10 0.000359 0.0003589 0.0003589 -0.0002217 0 -0.0002217 1.7 1.7 7 7 0.000425 0.0004249 0.0004249 -0.0001177 0 -0.0001177
5 145 2588 1275 1313 1.294 0 0.9711 2000 1000 1000 1 0 1 0 0.6006 0.9654 0.2464 0.6058 0.9654 0.2462 1.7 1.7 8 8 0.0003091 0.0003091 0.0003091 -8.456e-05 0 -8.456e-05 1.3 1.3 14 14 0.000175 0.000175 0.000175 -7.147e-05 -2.22e-16 -7.147e-05
5 150 2523 1307 1216 1.262 0 1.075 2000 1000 1000 1 0 1 0 0.6188 0.9654 0.2463 0.6059 0.9653 0.2466 1.7 1.7 8 8 0.0004162 0.0004161 0.0004161 -0.0002455 0 -0.0002455 1.6 1.6 9 9 0.00045 0.0004498 0.0004498 -0.0004031 0 -0.0004031
5 155 1627 805 822 0.8135 0 0.9793 1292 670 622 0.646 0 1.077 0 0.6027 0.9655 0.2474 0.619 0.965 0.2463 1.4 1.4 14 14 0.0003073 0.0003072 0.0003072 -0.0002461 -2.22e-16 -0.0002461 1.45 1.45 11 11 0.0004644 0.0004643 0.0004643 -0.0001937 0 -0.0001937
5 160 969 506 463 0.4845 0 1.093 786 393 393 0.393 0 1 0 0.6216 0.9652 0.2462 0.6057 0.9655 0.246 1.3 1.3 14 14 0.0004128 0.0004126 0.0004126 -0.0003875 0 -0.0003875 1.25 1.25 15 15 0.0004453 0.000445 0.000445 -0.0005462 0 -0.0005462
5 165 601 284 317 0.3005 0 0.8959 489 234 255 0.2445 0 0.9176 0 0.5861 0.9655 0.2463 0.5906 0.9655 0.2466 1.2 1.2 16 16 0.000416 0.0004158 0.0004158 -0.0003334 0 -0.0003334 1.1 1.1 18 18 0.0003067 0.0003065 0.0003065 -0.0006835 0 -0.0006835
5 170 313 162 151 0.1565 0 1.073 260 130 130 0.13 0 1 0 0.6181 0.9647 0.2463 0.6059 0.9654 0.2463 1 1 20 20 0 0 0 nan nan nan 1.1 1.1 18 18 0.0003846 0.0003846 0.0003846 9.326e-15 0 9.326e-15
5 175 181 84 97 0.0905 0 0.866 157 69 88 0.0785 0 0.7841 0 0.5801 0.9654 0.2463 0.5624 0.9654 0.2463 1.1 1.1 18 18 0.0005525 0.0005525 0.0005525 4.108e-15 0 4.108e-15 1 1 20 20 0 0 0 nan nan nan
5 180 123 54 69 0.0615 0 0.7826 80 48 32 0.04 0 1.5 0 0.562 0.9654 0.2463 0.678 0.9658 0.2463 1.05 1.05 19 19 0.0004065 0.0004065 0.0004065 -2.043e-14 1.11e-16 -2.021e-14 1 1 20 20 0 0 0 nan nan nan
5 185 86 42 44 0.043 0 0.9545 57 29 28 0.0285 0 1.036 0 0.5965 0.9635 0.2463 0.6093 0.9597 0.2463 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
5 190 66 34 32 0.033 0 1.062 52 28 24 0.026 0 1.167 0 0.6168 0.9654 0.2463 0.6335 0.9654 0.2463 1.1 1.1 18 18 0.005303 0.005198 0.005198 -0.02018 0 -0.02018 1.1 1.1 18 18 0.001923 0.001923 0.001923 -4.219e-15 1.11e-16 -3.997e-15
5 195 7 3 4 0.0035 0 0.75 10 3 7 0.005 0 0.4286 0 0.5545 0.9654 0.2463 0.4621 0.9654 0.2463 1.05 1.05 19 19 0.04286 0.025 0.025 -0.7143 0 -0.7143 1.05 1.05 19 19 0.025 0.01944 0.01944 -0.2857 -2.22e-16 -0.2857
5 200 0 nan nan nan nan 0 2 1 1 0.001 0 1 0 nan 0 0 0.6059 0.9654 0.2463 nan 0 -nan 0 0 nan nan nan nan nan 1 1 20 20 0 0 0 nan nan nan
6 1 2541 1274 1267 1.27 0 1.006 2000 1000 1000 1 0 1 0 0.4894 0.5413 0.4371 0.5063 0.5063 0.5062 12 12 0 0 0.915 0.7933 0.7933 -0.1533 0 -0.1533 12 12 0 0 0.9161 0.9167 0.9167 0.0006001 -2.22e-16 0.0006001
6 5 2578 1278 1300 1.289 0 0.9831 2000 1000 1000 1 0 1 0 0.2043 0.2375 0.1716 0.2967 0.4086 0.1848 11.95 11.95 0 0 0.5255 0.4712 0.4712 -0.1152 1.11e-16 -0.1152 12 12 0 0 0.5884 0.535 0.535 -0.09976 -2.22e-16 -0.09976
6 10 2604 1317 1287 1.302 0 1.023 2000 1000 1000 1 0 1 0 0.08786 0.07553 0.1005 0.09976 0.07929 0.1202 5.05 5.05 1 1 0.305 0.2723 0.2723 -0.1202 0 -0.1202 5.75 5.75 0 0 0.3422 0.3041 0.3041 -0.1253 -2.22e-16 -0.1253
6 15 2530 1285 1245 1.265 0 1.032 2000 1000 1000 1 0 1 0 0.07716 0.06903 0.08556 0.08167 0.0693 0.09404 2.85 2.85 2 2 0.2205 0.2068 0.2068 -0.06607 -2.22e-16 -0.06607 3 3 2 2 0.2058 0.1866 0.1866 -0.1029 0 -0.1029
6 20 2593 1287 1306 1.296 0 0.9855 2000 1000 1000 1 0 1 0 0.09079 0.06885 0.1124 0.08828 0.06876 0.1078 2 2 5 5 0.1429 0.1319 0.1319 -0.08302 -2.22e-16 -0.08302 1.9 1.9 7 7 0.165 0.1419 0.1419 -0.1626 0 -0.1626
6 25 2502 1298 1204 1.251 0 1.078 2000 1000 1000 1 0 1 0 0.08262 0.06907 0.09723 0.09352 0.06908 0.118 1.95 1.95 6 6 0.08217 0.06979 0.06979 -0.1774 0 -0.1774 2 2 7 7 0.1056 0.0906 0.0906 -0.1653 0 -0.1653
6 30 2660 1302 1358 1.33 0 0.9588 2000 1000 1000 1 0 1 0 0.07414 0.06909 0.07899 0.07482 0.06922 0.08042 1.75 1.75 7 7 0.05528 0.05113 0.05113 -0.08114 0 -0.08114 1.85 1.85 8 8 0.07415 0.06747 0.06747 -0.09909 0 -0.09909
6 35 2565 1274 1291 1.282 0 0.9868 2000 1000 1000 1 0 1 0 0.0747 0.06875 0.08056 0.07607 0.06885 0.08329 1.75 1.75 7 7 0.01934 0.01597 0.01597 -0.2107 0 -0.2107 1.65 1.65 7 7 0.02712 0.0252 0.0252 -0.07634 0 -0.07634
6 40 2661 1291 1370 1.331 0 0.9423 2000 1000 1000 1 0 1 0 0.07343 0.06874 0.07785 0.07324 0.06875 0.07774 1.65 1.65 7 7 0.02516 0.02101 0.02101 -0.1976 -2.22e-16 -0.1976 1.75 1.75 7 7 0.0087 0.008061 0.008061 -0.07922 -2.22e-16 -0.07922
6 45 2561 1287 1274 1.28 0 1.01 2000 1000 1000 1 0 1 0 0.07322 0.06895 0.07753 0.07329 0.06857 0.078 1.6 1.6 10 10 0.02599 0.02545 0.02545 -0.02096 -2.22e-16 -0.02096 1.5 1.5 10 10 0.02517 0.02513 0.02513 -0.001827 0 -0.001827
6 50 2534 1320 1214 1.267 0 1.087 2000 1000 1000 1 0 1 0 0.07327 0.0692 0.07769 0.07353 0.06925 0.0778 1.8 1.8 5 5 0.001953 0.001933 0.001933 -0.01068 0 -0.01068 1.6 1.6 9 9 0.00345 0.003355 0.003355 -0.02845 0 -0.02845
6 55 2562 1211 1351 1.281 0 0.8964 2000 1000 1000 1 0 1 0 0.07358 0.069 0.07768 0.07323 0.06877 0.07769 1.65 1.65 10 10 0.0004294 0.0004292 0.0004292 -0.0002663 0 -0.0002663 1.45 1.45 13 13 0.000425 0.0004248 0.0004248 -0.0005447 0 -0.0005447
6 60 2651 1340 1311 1.325 0 1.022 2000 1000 1000 1 0 1 0 0.07309 0.06866 0.07763 0.07316 0.06866 0.07766 1.9 1.9 5 5 0.0006978 0.0006975 0.0006975 -0.0005561 1.11e-16 -0.0005561 1.85 1.85 6 6 0.0007 0.0006997 0.0006997 -0.0004558 0 -0.0004558
6 65 2671 1337 1334 1.335 0 1.002 2000 1000 1000 1 0 1 0 0.07329 0.06878 0.07781 0.07325 0.0688 0.07771 1.7 1.7 6 6 0.000468 0.0004678 0.0004678 -0.0003447 0 -0.0003447 1.45 1.45 12 12 0.000425 0.0004248 0.0004248 -0.0004269 -2.22e-16 -0.0004269
6 70 2611 1337 1274 1.306 0 1.049 2000 1000 1000 1 0 1 0 0.07315 0.06891 0.0776 0.07363 0.0689 0.07837 1.7 1.7 9 9 0.0004596 0.0004595 0.0004595 -0.0002635 1.11e-16 -0.0002635 1.55 1.55 10 10 0.000275 0.000275 0.000275 -2.274e-05 -2.22e-16 -2.274e-05
6 75 2590 1309 1281 1.295 0 1.022 2000 1000 1000 1 0 1 0 0.07338 0.06908 0.07777 0.07331 0.06896 0.07766 1.6 1.6 8 8 0.0003475 0.0003474 0.0003474 -0.0001932 1.11e-16 -0.0001932 1.6 1.6 10 10 0.000475 0.0004749 0.0004749 -0.0002897 0 -0.0002897
6 80 2521 1279 1242 1.26 0 1.03 2000 1000 1000 1 0 1 0 0.07328 0.06874 0.07795 0.07326 0.06892 0.0776 1.9 1.9 5 5 0.000595 0.0005948 0.0005948 -0.0002911 0 -0.0002911 1.6 1.6 10 10 0.00045 0.0004499 0.0004499 -0.0002641 0 -0.0002641
6 85 2544 1276 1268 1.272 0 1.006 2000 1000 1000 1 0 1 0 0.07318 0.06883 0.07756 0.07317 0.06861 0.07774 1.65 1.65 9 9 0.000452 0.0004519 0.0004519 -0.0003164 -2.22e-16 -0.0003164 1.8 1.8 6 6 0.000625 0.0006248 0.0006248 -0.0003503 0 -0.0003503
6 90 2581 1301 1280 1.29 0 1.016 2000 1000 1000 1 0 1 0 0.1171 0.06907 0.1659 0.09888 0.06877 0.129 1.7 1.7 8 8 0.0003487 0.0003486 0.0003486 -0.0001723 0 -0.0001723 1.3 1.3 14 14 0.000275 0.0002749 0.0002749 -0.0003184 -2.22e-16 -0.0003184
6 95 2665 1326 1339 1.333 0 0.9903 2000 1000 1000 1 0 1 0 0.1336 0.06867 0.198 0.1311 0.06873 0.1934 1.7 1.7 7 7 0.000394 0.0003939 0.0003939 -0.0002145 -2.22e-16 -0.0002145 1.6 1.6 10 10 0.000325 0.000325 0.000325 -7.697e-05 0 -7.697e-05
6 100 2616 1270 1346 1.308 0 0.9435 2000 1000 1000 1 0 1 0 0.1366 0.06879 0.2007 0.1344 0.06875 0.2 1.65 1.65 9 9 0.0004587 0.0004585 0.0004585 -0.0004623 1.11e-16 -0.0004623 1.45 1.45 12 12 0.000375 0.0003748 0.0003748 -0.0004504 0 -0.0004504
6 105 2570 1290 1280 1.285 0 1.008 2000 1000 1000 1 0 1 0 0.1353 0.06886 0.2023 0.1354 0.0691 0.2018 2 2 4 4 0.0006031 0.000603 0.000603 -0.0002638 0 -0.0002638 1.7 1.7 8 8 0.000525 0.0005248 0.0005248 -0.0002859 0 -0.0002859
6 110 2600 1302 1298 1.3 0 1.003 2000 1000 1000 1 0 1 0 0.1285 0.06889 0.1882 0.121 0.06908 0.1729 1.75 1.75 8 8 0.0007308 0.0007303 0.0007303 -0.0006941 0 -0.0006941 1.65 1.65 10 10 0.00065 0.0006496 0.0006496 -0.0005487 -2.22e-16 -0.0005487
6 115 2549 1251 1298 1.274 0 0.9638 2000 1000 1000 1 0 1 0 0.1373 0.06906 0.203 0.136 0.06898 0.203 1.6 1.6 10 10 0.0003138 0.0003138 0.0003138 -0.0001717 -2.22e-16 -0.0001717 1.65 1.65 7 7 0.0003 0.00035 0.00035 0.1429 -2.22e-16 0.1429
6 120 2583 1301 1282 1.292 0 1.015 2000 1000 1000 1 0 1 0 0.1358 0.06924 0.2034 0.1363 0.06931 0.2034 1.45 1.45 11 11 0.0001936 0.0001936 0.0001936 -3.873e-05 0 -3.873e-05 1.25 1.25 15 15 0.00015 0.00015 0.00015 -8.338e-05 0 -8.338e-05
6 125 2590 1288 1302 1.295 0 0.9892 2000 1000 1000 1 0 1 0 0.137 0.06936 0.2039 0.1365 0.06926 0.2037 1.65 1.65 7 7 0.0003861 0.000386 0.000386 -0.0001738 0 -0.0001738 1.6 1.6 8 8 0.000625 0.0006247 0.0006247 -0.0005406 -2.22e-16 -0.0005406
6 130 2480 1258 1222 1.24 0 1.029 2000 1000 1000 1 0 1 0 0.1351 0.06887 0.2033 0.1362 0.06902 0.2034 1.55 1.55 10 10 0.0003831 0.0003829 0.0003829 -0.0003398 1.11e-16 -0.0003398 1.45 1.45 12 12 0.000325 0.0003249 0.0003249 -0.0002887 -2.22e-16 -0.0002887
6 135 2467 1313 1154 1.234 0 1.138 2000 1000 1000 1 0 1 0 0.1317 0.06874 0.2033 0.1362 0.06884 0.2036 1.7 1.7 8 8 0.0003648 0.0003647 0.0003647 -0.0001915 0 -0.0001915 1.35 1.35 13 13 0.000275 0.0002749 0.0002749 -0.0002729 0 -0.0002729
6 140 2653 1306 1347 1.327 0 0.9696 2000 1000 1000 1 0 1 0 0.1373 0.06877 0.2037 0.1362 0.06907 0.2034 1.5 1.5 10 10 0.0002827 0.0002826 0.0002826 -0.0002011 0 -0.0002011 1.6 1.6 9 9 0.0005 0.0004997 0.0004997 -0.0006007 -2.22e-16 -0.0006007
6 145 2616 1338 1278 1.308 0 1.047 2000 1000 1000 1 0 1 0 0.1344 0.0688 0.2032 0.1362 0.06892 0.2034 1.85 1.85 6 6 0.0006881 0.0006877 0.0006877 -0.000542 0 -0.000542 1.6 1.6 9 9 0.00055 0.0005498 0.0005498 -0.0003412 0 -0.0003412
6 150 2617 1332 1285 1.308 0 1.037 2000 1000 1000 1 0 1 0 0.1349 0.06883 0.2034 0.1364 0.06906 0.2036 1.35 1.35 13 13 0.0002675 0.0002674 0.0002674 -0.0003004 0 -0.0003004 1.5 1.5 12 12 0.0003 0.0003 0.0003 -0.0001459 0 -0.0001459
6 155 1762 879 883 0.881 0 0.9955 1397 713 684 0.6985 0 1.042 0 0.1362 0.06878 0.2034 0.1346 0.06878 0.2033 1.3 1.3 15 15 0.0001986 0.0001986 0.0001986 -0.0001217 1.11e-16 -0.0001217 1.4 1.4 12 12 0.0003221 0.0003221 0.0003221 -7.96e-05 0 -7.96e-05
6 160 1190 601 589 0.595 0 1.02 930 467 463 0.465 0 1.009 0 0.1354 0.06878 0.2034 0.1355 0.06878 0.2029 1.3 1.3 14 14 0.0003361 0.0003361 0.0003361 -0.0002103 0 -0.0002103 1.2 1.2 16 16 0.0003226 0.0003225 0.0003225 -0.0003589 0 -0.0003589
6 165 899 439 460 0.4495 0 0.9543 732 358 374 0.366 0 0.9572 0 0.1376 0.06906 0.203 0.1377 0.06915 0.2034 1.2 1.2 16 16 0.0002225 0.0002225 0.0002225 -8.771e-14 0 -8.771e-14 1.2 1.2 16 16 0.0002732 0.0002732 0.0002732 8.471e-14 0 8.471e-14
6 170 677 337 340 0.3385 0 0.9912 533 267 266 0.2665 0 1.004 0 0.1364 0.06878 0.2034 0.136 0.06878 0.2034 1.15 1.15 17 17 0.0002216 0.0002216 0.0002216 8.038e-14 -2.22e-16 8.027e-14 1.15 1.15 17 17 0.0002814 0.0002814 0.0002814 -1.088e-14 0 -1.088e-14
6 175 339 158 181 0.1695 0 0.8729 273 133 140 0.1365 0 0.95 0 0.1415 0.06898 0.2047 0.1378 0.06878 0.2034 1.05 1.05 19 19 0.0001475 0.0001475 0.0001475 -3.242e-14 2.22e-16 -3.22e-14 1.05 1.05 19 19 0.0001832 0.0001832 0.0001832 -1.821e-14 0 -1.821e-14
6 180 170 80 90 0.085 0 0.8889 116 61 55 0.058 0 1.109 0 0.14 0.06878 0.2034 0.1326 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1.05 1.05 19 19 0.000431 0.000431 0.000431 3.442e-15 1.11e-16 3.553e-15
6 185 72 30 42 0.036 0 0.7143 54 29 25 0.027 0 1.16 0 0.1473 0.06878 0.2034 0.1311 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1.05 1.05 19 19 0.0009259 0.0009259 0.0009259 6.217e-15 0 6.217e-15
6 190 23 13 10 0.0115 0 1.3 23 10 13 0.0115 0 0.7692 0 0.1273 0.06878 0.2034 0.1449 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
6 195 21 11 10 0.0105 0 1.1 17 9 8 0.0085 0 1.125 0 0.1329 0.06878 0.2034 0.1321 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
6 200 24 13 11 0.012 0 1.182 22 9 13 0.011 0 0.6923 0 0.1305 0.06878 0.2034 0.1483 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
6 205 59 25 34 0.0295 0 0.7353 45 24 21 0.0225 0 1.143 0 0.1464 0.06878 0.2034 0.1316 0.06878 0.2034 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
6 210 219 105 114 0.1095 0 0.9211 137 80 57 0.0685 0 1.404 0 0.1389 0.06878 0.2034 0.1248 0.06878 0.2034 1.05 1.05 19 19 0.0004566 0.0004556 0.0004556 -0.002299 -2.22e-16 -0.002299 1.05 1.05 19 19 0.000365 0.000365 0.000365 1.943e-14 0 1.943e-14
6 215 786 396 390 0.393 0 1.015 590 298 292 0.295 0 1.021 0 0.1355 0.06879 0.2032 0.1354 0.06878 0.2034 1.35 1.35 14 14 0.0006361 0.0006358 0.0006358 -0.0005098 0 -0.0005098 1.3 1.3 14 14 0.0008475 0.0008467 0.0008467 -0.0008496 0 -0.0008496
6 220 2522 1268 1254 1.261 0 1.011 2000 1000 1000 1 0 1 0 0.1359 0.06877 0.2038 0.1361 0.06873 0.2035 1.5 1.5 11 11 0.0003965 0.0003964 0.0003964 -0.0002678 0 -0.0002678 1.65 1.65 9 9 0.0005 0.0004998 0.0004998 -0.0003503 0 -0.0003503
6 225 2615 1331 1284 1.308 0 1.037 2000 1000 1000 1 0 1 0 0.1352 0.06884 0.204 0.1364 0.06889 0.2038 1.4 1.4 13 13 0.0002486 0.0002485 0.0002485 -0.0001766 0 -0.0001766 1.6 1.6 9 9 0.000475 0.0004747 0.0004747 -0.0005269 0 -0.0005269
6 230 2646 1311 1335 1.323 0 0.982 2000 1000 1000 1 0 1 0 0.137 0.06879 0.2039 0.1363 0.06877 0.2038 1.55 1.55 10 10 0.0003779 0.0003778 0.0003778 -0.0003971 1.11e-16 -0.0003971 1.7 1.7 8 8 0.000625 0.0006248 0.0006248 -0.0003303 0 -0.0003303
6 235 2555 1270 1285 1.278 0 0.9883 2000 1000 1000 1 0 1 0 0.1366 0.06878 0.2036 0.136 0.06871 0.2032 1.65 1.65 9 9 0.0004892 0.000489 0.000489 -0.0003839 0 -0.0003839 1.4 1.4 13 13 0.0003 0.0002999 0.0002999 -0.0001876 0 -0.0001876
6 240 2533 1274 1259 1.266 0 1.012 2000 1000 1000 1 0 1 0 0.1358 0.06882 0.2036 0.1363 0.06871 0.2038 1.5 1.5 12 12 0.0003553 0.0003552 0.0003552 -0.0003183 0 -0.0003183 1.4 1.4 14 14 0.000375 0.0003748 0.0003748 -0.0006174 -2.22e-16 -0.0006174
6 245 2574 1295 1279 1.287 0 1.013 2000 1000 1000 1 0 1 0 0.1357 0.06902 0.2033 0.1361 0.06887 0.2032 1.55 1.55 9 9 0.0002914 0.0002913 0.0002913 -0.0001296 -2.22e-16 -0.0001296 1.55 1.55 11 11 0.0004 0.0003999 0.0003999 -0.0002658 -2.22e-16 -0.0002658
6 250 2554 1333 1221 1.277 0 1.092 2000 1000 1000 1 0 1 0 0.1331 0.069 0.203 0.1362 0.06881 0.2036 1.75 1.75 5 5 0.0004503 0.0004502 0.0004502 -0.0001874 1.11e-16 -0.0001874 1.45 1.45 12 12 0.0003 0.0002999 0.0002999 -0.0002085 -2.22e-16 -0.0002085
6 255 2605 1278 1327 1.302 0 0.9631 2000 1000 1000 1 0 1 0 0.1377 0.06896 0.2039 0.1362 0.069 0.2033 1.6 1.6 9 9 0.0005566 0.0005564 0.0005564 -0.0004239 0 -0.0004239 1.5 1.5 11 11 0.000425 0.0004248 0.0004248 -0.00053 0 -0.00053
6 260 2603 1283 1320 1.302 0 0.972 2000 1000 1000 1 0 1 0 0.1373 0.06875 0.204 0.1368 0.06889 0.2047 1.8 1.8 6 6 0.0004034 0.0004033 0.0004033 -0.0001373 -2.22e-16 -0.0001373 1.4 1.4 14 14 0.00025 0.00025 0.00025 -0.0001751 0 -0.0001751
6 265 2605 1282 1323 1.302 0 0.969 2000 1000 1000 1 0 1 0 0.1372 0.06883 0.2034 0.1362 0.06871 0.2037 1.5 1.5 10 10 0.0002687 0.0002686 0.0002686 -0.0002744 0 -0.0002744 1.35 1.35 14 14 0.000375 0.0003748 0.0003748 -0.0006341 -2.22e-16 -0.0006341
6 270 2616 1321 1295 1.308 0 1.02 2000 1000 1000 1 0 1 0 0.1356 0.06927 0.2033 0.1363 0.06913 0.2034 1.5 1.5 10 10 0.02578 0.01931 0.01931 -0.335 2.22e-16 -0.335 1.5 1.5 10 10 0.000425 0.0004249 0.0004249 -0.0002944 0 -0.0002944
6 275 2578 1301 1277 1.289 0 1.019 2000 1000 1000 1 0 1 0 0.1354 0.06903 0.203 0.1361 0.0689 0.2034 1.7 1.7 9 9 0.001164 0.001159 0.001159 -0.004078 2.22e-16 -0.004078 1.8 1.8 7 7 0.0023 0.002268 0.002268 -0.01414 0 -0.01414
6 280 2547 1279 1268 1.274 0 1.009 2000 1000 1000 1 0 1 0 0.1359 0.06875 0.2036 0.1361 0.06878 0.2033 1.65 1.65 9 9 0.0003926 0.0003925 0.0003925 -0.000275 1.11e-16 -0.000275 1.55 1.55 10 10 0.00055 0.0005498 0.0005498 -0.0004208 -2.22e-16 -0.0004208
6 285 2634 1331 1303 1.317 0 1.021 2000 1000 1000 1 0 1 0 0.1355 0.06907 0.2034 0.1362 0.06897 0.2034 1.95 1.95 4 4 0.0005315 0.0005314 0.0005314 -0.0002103 0 -0.0002103 1.7 1.7 7 7 0.00065 0.0006498 0.0006498 -0.0003657 0 -0.0003657
6 290 2609 1325 1284 1.304 0 1.032 2000 1000 1000 1 0 1 0 0.1385 0.07569 0.2033 0.1384 0.07346 0.2032 1.75 1.75 10 10 0.0003641 0.0003641 0.0003641 -0.0001615 0 -0.0001615 1.5 1.5 11 11 0.000325 0.000325 0.000325 -0.0001347 0 -0.0001347
6 295 2597 1313 1284 1.298 0 1.023 2000 1000 1000 1 0 1 0 0.1431 0.08417 0.2033 0.1419 0.08049 0.2034 1.45 1.45 11 11 0.0003851 0.0003849 0.0003849 -0.0004046 1.11e-16 -0.0004046 1.65 1.65 9 9 0.000525 0.0005248 0.0005248 -0.0003455 -2.22e-16 -0.0003455
6 300 2561 1307 1254 1.28 0 1.042 2000 1000 1000 1 0 1 0 0.1408 0.0811 0.2031 0.1434 0.08353 0.2032 1.85 1.85 4 4 0.0004881 0.000488 0.000488 -0.0002735 -2.22e-16 -0.0002735 1.45 1.45 12 12 0.000375 0.0003749 0.0003749 -0.0002669 -2.22e-16 -0.0002669
6 305 2022 1032 990 1.011 0 1.042 1575 786 789 0.7875 0 0.9962 0 0.1435 0.08598 0.2034 0.144 0.08387 0.2039 1.3 1.3 14 14 0.000272 0.0002719 0.0002719 -0.000495 -2.22e-16 -0.000495 1.25 1.25 15 15 0.0003175 0.0003173 0.0003173 -0.0004449 2.22e-16 -0.0004449
6 310 1972 985 987 0.986 0 0.998 1570 773 797 0.785 0 0.9699 0 0.1451 0.08681 0.2032 0.1456 0.08607 0.2034 1.65 1.65 9 9 0.0006339 0.0006335 0.0006335 -0.0005787 0 -0.0005787 1.55 1.55 9 9 0.0006369 0.0006367 0.0006367 -0.0004463 2.22e-16 -0.0004463
6 315 1981 961 1020 0.9905 0 0.9422 1575 775 800 0.7875 0 0.9688 0 0.1472 0.08763 0.2034 0.1463 0.08752 0.2033 1.4 1.4 12 12 0.0004291 0.0004288 0.0004288 -0.000535 -2.22e-16 -0.000535 1.45 1.45 12 12 0.0004762 0.000476 0.000476 -0.0003813 1.11e-16 -0.0003813
6 320 1876 962 914 0.938 0 1.053 1526 740 786 0.763 0 0.9415 0 0.1328 0.06587 0.2032 0.1472 0.0875 0.2034 1.3 1.3 14 14 0.0002132 0.0002132 0.0002132 -0.0002 0 -0.0002 1.15 1.15 17 17 9.83e-05 9.83e-05 9.83e-05 1.532e-13 -2.22e-16 1.53e-13
6 325 1806 936 870 0.903 0 1.076 1431 709 722 0.7155 0 0.982 0 0.1421 0.08501 0.2035 0.1436 0.08271 0.2033 1.3 1.3 14 14 0.0003045 0.0003044 0.0003044 -0.0004031 -2.22e-16 -0.0004031 1.25 1.25 15 15 0.0002795 0.0002794 0.0002794 -0.0003498 0 -0.0003498
6 330 1676 816 860 0.838 0 0.9488 1329 649 680 0.6645 0 0.9544 0 0.1473 0.08786 0.2036 0.1468 0.08758 0.2034 1.3 1.3 14 14 0.0002088 0.0002088 0.0002088 -8.53e-05 0 -8.53e-05 1.3 1.3 14 14 0.000301 0.0003009 0.0003009 -0.0001883 0 -0.0001883
